url_length,hostname_length,ip,total_of.,total_of-,total_of@,total_of?,total_of&,total_of=,total_of_,total_of~,total_of%,total_of/,total_of*,total_of:,"total_of,",total_of;,total_of$,total_of_www,total_of_com,total_of_http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
47,12,1,2,2,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,6,3,3,3,3,8,4,8,5.166666667,3.5,6.0,0,1,0,0,0,0,189,0.740740741,0.259259259,2,0.040816327,0.081632653,0,1,14.28571429,99.15254237,0.847457627,0,0,83.33333333,0,0,0,0,1,0,375,9121,48,0,1,7,0
34,27,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,2,6,6,0,16,16,0,11.0,11.0,0.0,0,1,0,0,0,0,30,0.733333333,0.266666667,0,0.0,0.125,0,0,40.0,0.0,0.0,0,0,77.27272727,0,0,0,1,1,0,1048,5160,0,0,0,8,0
132,16,1,3,0,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0.060606061,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,41,2,5,2,80,6,80,16.28571429,5.5,20.6,0,0,0,0,0,0,9,0.0,1.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,272,7764,32,0,0,5,1
35,15,1,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0.085714286,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,3,8,8,6,5.0,5.5,4.5,0,0,0,0,0,0,13,0.846153846,0.153846154,0,0.0,0.0,0,0,60.0,100.0,0.0,0,0,0.0,0,0,0,1,0,0,93,4003,0,0,1,0,1
39,32,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,19,19,0,13.5,13.5,0.0,0,1,0,0,0,0,161,0.701863354,0.298136646,3,0.1875,0.020833333,0,1,0.0,0.0,100.0,0,0,88.33333333,0,0,0,1,1,0,371,7298,0,0,0,5,0
83,14,0,4,4,0,1,0,1,0,0,4,3,0,1,0,0,0,1,1,1,0,0.048192771,0.0,0,0,1,0,0,3,0,0,0,0,0,0,15,4,2,3,2,6,6,6,3.8,4.5,3.692307692,0,1,0,0,0,0,5,0.4,0.6,0,0.666666667,0.0,0,0,0.0,0.0,100.0,0,0,0.0,0,0,0,0,0,0,1049,5159,115,0,1,8,0
56,24,1,3,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,1,0,6,5,2,3,2,16,16,10,6.666666667,9.5,5.25,0,0,0,0,0,0,139,0.913669065,0.086330935,1,0.333333333,0.0,1,1,85.71428571,100.0,0.0,0,0,70.83333333,0,0,0,1,0,0,75,7230,54048,0,0,5,0
99,15,0,2,2,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0.080808081,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,3,1,4,1,33,6,33,8.777777778,5.0,9.857142857,1,1,0,0,0,0,30,0.333333333,0.666666667,4,0.0,0.0,0,1,33.33333333,0.0,100.0,0,0,0.0,0,0,0,1,1,0,2975,8347,1,0,1,10,1
75,27,1,4,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,1,0.04,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,2,8,2,12,11,12,6.75,9.5,5.833333333,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,1,0,0,4003,365546,0,1,5,0
34,21,1,2,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,1,6,1,10,10,1,5.666666667,8.0,1.0,0,1,0,0,0,0,45,0.444444444,0.555555556,7,0.0,0.0,0,1,28.57142857,0.0,0.0,0,0,0.0,0,0,0,1,1,0,1050,5159,0,0,0,8,0
31,16,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,7,8,8,7,6.0,5.5,7.0,0,0,0,0,0,0,100,0.95,0.05,0,0.0,0.0,0,0,40.0,0.0,0.0,0,0,33.33333333,0,0,0,0,1,0,192,4190,21732,0,0,6,0
25,18,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0.08,0.111111111,0,0,0,0,0,2,0,0,0,0,0,0,2,1,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,12,0.0,1.0,2,0.583333333,0.0,0,1,0.0,0.0,100.0,0,0,0.0,0,0,0,1,0,0,53,7253,943419,0,1,1,1
59,19,0,3,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,2,3,2,9,9,9,5.571428571,6.0,5.4,3,0,0,0,0,0,26,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,0,0,253,2669,0,0,1,0,1
127,21,1,2,7,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,12,3,3,3,3,13,13,12,8.666666667,8.0,8.8,0,0,0,0,0,0,173,0.838150289,0.161849711,0,0.178571429,0.142857143,0,0,75.0,22.22222222,77.77777778,0,0,10.52631579,0,0,0,1,1,0,1204,5735,8972,0,0,6,0
43,12,0,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,5,3,3,6,8,4,8,5.4,3.5,6.666666667,0,0,0,0,0,0,413,0.937046005,0.062953995,0,0.0,0.0,0,0,50.0,9.090909091,90.90909091,0,0,91.66666667,0,0,0,0,1,0,195,6014,116,0,0,8,0
44,12,1,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,1,0,0,0,0,5,2,1,5,1,8,5,8,4.8,5.0,4.75,0,0,0,0,0,0,11,0.909090909,0.090909091,0,0.0,0.0,0,0,100.0,50.0,50.0,0,0,0.0,0,0,0,1,0,1,0,4003,0,0,1,0,1
123,17,1,3,12,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,1,0.162601626,0.0,0,0,0,0,0,3,0,0,1,0,0,0,19,5,1,3,1,9,9,9,4.947368421,6.0,4.823529412,1,0,0,0,0,0,150,0.626666667,0.373333333,5,0.214285714,0.178571429,0,1,60.86956522,17.85714286,82.14285714,0,0,65.71428571,0,0,0,0,1,0,145,2411,174498,0,0,5,0
84,47,0,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0.119047619,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,3,5,5,28,28,18,28,13.6,10.0,28.0,0,0,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,100.0,0,0,0,1,0,0,358,1834,0,0,1,0,1
133,11,0,3,6,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,1,0,0,0,0,14,3,3,3,3,27,3,27,7.714285714,3.0,8.5,1,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,1,0,0,4003,16425,0,0,6,0
97,22,1,1,1,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,10,2,2,18,2,18,18,9,7.5,18.0,6.333333333,3,0,0,0,0,0,5,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,261,835,0,0,1,0,1
63,15,0,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,4,11,4,11,11,7,6.571428571,11.0,5.833333333,1,0,0,0,0,0,13,0.076923077,0.923076923,0,0.75,0.166666667,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,422,5056,0,0,0,1,1
55,18,1,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0.018181818,0.055555556,0,0,0,0,0,2,0,0,0,0,1,0,6,3,2,3,2,10,10,10,6.333333333,6.5,6.25,0,0,0,0,0,0,123,0.642276423,0.357723577,0,0.136363636,0.0,0,0,100.0,0.0,100.0,0,0,27.77777778,0,0,0,1,0,0,179,3839,21416,0,1,6,0
35,18,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,3,3,3,3,8,10,10,8,7.0,6.5,8.0,0,0,0,0,0,0,2,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0.0,0,0,0,0,0,0,286,78,0,0,0,0,1
82,23,1,2,6,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0.243902439,0.0,0,0,0,0,0,2,0,0,0,0,0,0,11,6,2,2,4,13,8,13,5.454545455,4.0,6.285714286,0,0,0,0,0,0,7,0.857142857,0.142857143,0,1.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,226,139,0,0,1,0,1
29,21,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,19,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,100.0,0,0,0,0,0,0,116,4003,1274420,0,0,4,0
33,14,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.121212121,0.142857143,0,0,0,0,0,2,0,0,0,0,2,0,3,1,3,3,10,10,5,10,6.0,4.0,10.0,0,0,0,0,1,0,38,0.578947368,0.421052632,0,0.0,0.125,0,1,50.0,100.0,0.0,0,0,100.0,0,0,0,1,0,0,2430,1953,4365,0,1,3,1
45,15,1,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0.155555556,0.0,0,0,1,0,0,3,0,0,0,0,1,0,6,1,3,3,3,8,8,7,5.0,5.5,4.75,0,0,0,0,0,0,315,0.93968254,0.06031746,0,0.0,0.0,0,1,86.66666667,96.77419355,3.225806452,0,0,71.69811321,0,0,0,1,1,0,150,7156,2272,0,0,3,0
26,17,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,88,0.056818182,0.943181818,2,0.012048193,0.120481928,0,1,7.692307692,0.0,100.0,0,0,20.0,0,0,0,0,1,0,376,6564,51845,0,0,4,0
51,14,1,1,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0.235294118,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,4,10,4,12,10,12,9.0,10.0,8.666666667,0,0,0,0,0,0,14,0.428571429,0.571428571,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,0,1,1,0,656,4091,2080075,0,1,3,1
20,11,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,8,0,8,8,0,8.0,8.0,0.0,0,0,0,0,0,0,9,0.444444444,0.555555556,1,0.0,0.0,0,1,66.66666667,0.0,0.0,0,0,0.0,0,0,0,1,1,1,0,4003,600126,0,0,3,0
51,34,0,5,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.098039216,0.147058824,0,0,0,0,0,3,0,0,1,0,0,0,9,1,1,1,4,7,7,4,3.555555556,3.428571429,4.0,0,0,0,0,0,0,83,0.469879518,0.530120482,2,0.363636364,0.045454545,1,1,0.0,33.33333333,66.66666667,0,0,56.92307692,0,0,0,1,1,0,231,5613,0,0,1,5,1
30,18,1,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,1,0,0,2,0,3,0,4,4,4,9,9,4,5.666666667,6.5,4.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1,0,4003,0,0,1,0,1
47,14,1,2,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,1,2,10,2,10,10,5,5.166666667,10.0,4.2,0,0,0,0,0,0,106,0.933962264,0.066037736,0,0.0,0.142857143,0,0,94.44444444,81.81818182,18.18181818,0,0,20.0,0,0,0,0,1,0,2592,9095,4199,0,0,6,0
30,9,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,4,6,4,7,6,7,5.666666667,6.0,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1,0,2388,0,0,1,0,1
18,10,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.111111111,0.2,0,0,0,0,0,2,0,1,0,0,1,0,2,0,1,1,0,5,5,0,3.0,3.0,0.0,0,0,0,0,0,0,59,0.372881356,0.627118644,0,0.540540541,0.0,0,0,90.90909091,0.0,100.0,0,0,2.857142857,0,0,0,1,1,0,486,4003,0,0,0,0,1
26,18,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,6,6,0,8,8,0,7.0,7.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1,0,4003,0,0,1,0,1
52,44,1,2,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.057692308,0.068181818,0,0,0,0,0,2,0,0,0,0,0,0,4,4,6,6,0,13,13,0,9.25,9.25,0.0,1,0,0,0,0,0,161,0.267080745,0.732919255,0,0.059322034,0.050847458,1,1,44.06779661,80.0,20.0,0,0,0.0,0,0,0,1,1,0,659,1532,4691,0,1,2,1
109,17,0,3,1,1,1,0,1,5,0,0,10,0,1,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,14,8,2,14,2,14,14,13,5.714285714,14.0,5.076923077,4,0,0,0,0,0,6,0.333333333,0.666666667,0,0.0,0.0,0,1,50.0,0.0,100.0,0,0,0.0,0,0,0,1,0,0,140,4609,0,0,1,3,1
26,18,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,139,0.992805755,0.007194245,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,66.66666667,0,0,0,1,0,0,107,3546,3318392,0,0,3,0
50,16,0,2,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,3,5,3,6,6,6,4.714285714,5.5,4.4,0,0,0,0,0,0,422,0.680094787,0.319905213,2,0.059259259,0.014814815,0,1,25.0,43.03797468,56.96202532,0,0,13.43283582,0,0,0,1,1,0,140,6070,14592,0,0,5,0
38,18,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,4,3,3,3,4,11,11,7,6.25,7.0,5.5,0,0,0,0,0,0,284,0.873239437,0.126760563,1,0.361111111,0.111111111,0,1,84.21052632,100.0,0.0,0,0,15.15151515,0,0,0,1,1,0,29829,6672,482006,0,1,4,0
54,20,1,3,1,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,4,1,3,1,12,12,8,5.285714286,7.5,4.4,0,0,0,0,0,0,106,0.933962264,0.066037736,0,0.285714286,0.142857143,0,0,100.0,100.0,0.0,0,0,36.36363636,0,0,0,1,0,0,730,7671,300,0,0,6,0
38,14,1,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,3,6,6,6,4.4,4.5,4.333333333,0,0,0,0,0,0,148,0.878378378,0.121621622,3,0.166666667,0.0,0,1,53.84615385,50.0,50.0,0,0,66.66666667,0,0,0,0,0,0,313,6991,4524,0,0,5,0
85,15,1,2,7,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0.105882353,0.0,0,0,0,0,0,2,0,0,1,0,0,0,12,4,1,3,1,10,7,10,5.166666667,5.0,5.2,0,1,0,0,0,0,152,0.848684211,0.151315789,1,0.217391304,0.086956522,0,1,85.29411765,97.56097561,2.43902439,0,0,6.25,0,0,0,0,1,0,59,9285,121,0,0,7,0
29,21,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.068965517,0.095238095,0,0,0,0,0,2,0,0,1,0,0,0,2,1,7,7,0,9,9,0,8.0,8.0,0.0,0,0,0,0,0,0,36,0.75,0.25,1,0.0,0.0,0,1,72.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,50,7621,56198,0,1,6,1
22,13,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,144,0.951388889,0.048611111,0,0.0,0.285714286,0,0,94.44444444,100.0,0.0,0,0,25.0,0,0,0,0,0,0,339,4044,2572445,0,0,3,0
101,11,0,1,7,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0.04950495,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,5,7,5,12,7,12,7.090909091,7.0,7.1,0,0,0,0,0,0,110,0.881818182,0.118181818,0,0.307692308,0.230769231,0,0,60.0,0.0,100.0,0,0,91.07142857,0,0,0,0,0,0,493,3159,257467,0,0,4,0
30,22,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,53,0.735849057,0.264150943,0,0.0,0.142857143,1,0,100.0,100.0,0.0,0,0,0.0,0,0,0,1,0,0,1788,3691,8098260,0,0,3,0
32,23,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,511,0.962818004,0.037181996,2,0.157894737,0.210526316,0,1,67.85714286,100.0,0.0,0,0,14.28571429,0,0,0,1,1,0,0,4003,49987,0,0,3,0
54,22,1,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,4,3,3,3,14,14,11,7.8,8.5,7.333333333,0,0,0,0,0,0,31,0.903225806,0.096774194,0,0.0,0.0,0,0,57.14285714,100.0,0.0,0,0,0.0,0,0,0,1,0,0,1964,4003,0,0,0,2,0
92,73,0,5,26,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,1,0.0,0.0,0,0,0,1,0,3,0,0,0,0,0,0,10,2,1,1,2,12,12,4,4.9,5.714285714,3.0,1,0,1,0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,0,263,467,0,0,1,0,1
31,22,1,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,9,9,0,5.666666667,5.666666667,0.0,0,0,0,0,0,0,25,0.88,0.12,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,25.0,0,0,0,1,1,0,0,4003,0,0,0,3,0
49,23,1,2,2,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,6,4,2,3,2,10,7,10,5.333333333,5.666666667,5.0,0,0,0,0,0,0,252,0.773809524,0.226190476,0,0.263157895,0.280701754,0,1,31.25,100.0,0.0,0,0,28.57142857,0,0,0,0,0,0,200,7836,600,0,0,6,0
54,18,0,2,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0.185185185,0.0,0,0,0,0,0,2,0,1,0,0,0,0,5,1,3,4,3,13,10,13,8.0,7.0,8.666666667,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,0,0,2541,0,0,1,3,1
66,19,1,3,4,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,3,1,3,1,11,11,9,6.0,7.0,5.666666667,0,0,0,0,0,0,110,0.609090909,0.390909091,0,0.023255814,0.023255814,0,0,100.0,100.0,0.0,0,0,6.52173913,0,0,0,0,1,0,611,5963,3698,0,0,6,0
